id,segment,gamecategory,subgamecategory,bundle,created,shift,oblast,city,os,osv,segment_predict
52832,5,Games,Puzzle,com.sg.colorsortpuzzle,2021-08-03 14:38:46,MSK,Ростовская область,Батайск,android,11.0,3
52833,5,Games,Strategy,com.daedalusgames.towerdefenselegends,2021-09-15 19:50:53,MSK+2,Челябинская,Челябинск,android,11.0,5
52836,4,,,com.glorygame.tileblast,2021-07-05 20:19:29,,,,android,10.0.0,4
52837,1,,,com.pnixgames.minigolfking,2021-09-18 18:17:44,MSK,Нижегородская область,Нижний Новгород,android,9.0.0,5
52866,3,Games,Card,com.easybrain.solitaire.klondike.free,2021-08-06 20:19:26,MSK,Ставрополье,Георгиевск,android,10.0,5
52870,5,Games,Adventure,com.gameinsight.gplay.mmanor,2021-08-02 15:46:41,MSK,Ставрополье,Ставрополь,android,8.1.0,3
52873,5,Games,Action,com.autumn.skullgirls,2021-09-15 17:53:41,,Коми,Сыктывкар,android,7.0,5
52875,5,Games,Card,com.agedstudio.card.spider.solitaire,2021-08-04 11:51:56,,,,android,8.1.0,5
52878,3,Games,Word,com.fugo.wow,2021-08-08 13:02:52,MSK,Татарстан,Казань,android,11.0,3
52881,5,Games,Simulation,com.bethsoft.falloutshelter,2021-08-04 14:12:13,,,,android,10.0,4
52896,4,Games,Action,com.homecookedgames.warlockio,2021-08-02 11:26:41,MSK,Липецкая область,Липецк,android,9.0,3
52905,5,,,games.lightheart.mrautofire,2021-08-06 01:43:48,MSK,Москва,Москва,android,10.0.0,3
52933,3,,,com.pixonic.wwr,2021-07-09 18:21:34,MSK,Москва,Москва,android,11.0.0,3
52942,5,Games,Casual,com.whitedot.bfg,2021-09-20 14:48:40,MSK+1,Удмуртия,Ижевск,android,9.0,5
52963,2,Games,Puzzle,com.bigfishgames.mergetalesgoog,2021-09-18 08:35:58,,,,android,10.0,4
52964,3,Games,Casual,com.spacegame.homedesign,2021-09-19 14:26:15,,,,android,10.0,5
52968,5,Games,Puzzle,com.fidgettrading.game,2021-08-02 13:45:48,MSK+3,Алтайский край,,android,8.1.0,3
52973,4,Games,Casual,com.playrix.homescapes,2021-07-08 13:47:25,MSK+2,Свердловская область,Екатеринбург,android,11.0,3
52983,5,Games,Puzzle,com.smallgiantgames.empires,2021-08-02 16:05:12,MSK,Татарстан,Казань,android,10.0,3
52989,3,,,srl.midnite.gl,2021-09-20 21:30:50,MSK,Ставрополье,Ставрополь,android,9.0.0,5
52993,4,,,com.CyberGoldfinch.DragonSimulator,2021-09-16 14:13:37,MSK,Тульская область,Тула,Android,5.1.1,5
52999,3,Games,Sports,com.firsttouchgames.dls7,2021-09-19 11:28:44,MSK,Москва,Москва,android,11.0,5
53007,4,,,com.catwalk.fashion.star,2021-09-18 16:53:49,MSK+2,Свердловская область,Нижний Тагил,Android,11,5
53016,5,Games,Arcade,com.snoutup.bunnygoesboom,2021-09-19 15:26:22,MSK+2,Свердловская область,Екатеринбург,android,8.1.0,5
53023,4,Games,Word,1528503142,2021-07-09 17:06:18,MSK,Московская область,Красногорск,ios,14.6,5
53042,3,,,com.PoxelStudios.DudeTheftAuto,2021-09-18 15:34:05,MSK,Орловская область,Ливны,Android,11,5
53050,3,,,893677096,2021-07-11 05:54:50,MSK+6,Забайкальский Край,Чита,ios,14.6.0,5
53071,3,,,com.fidgettrading.game,2021-08-07 16:13:38,MSK,Липецкая область,Липецк,android,8.1.0,4
53074,5,,,com.ludia.tmnt,2021-08-04 11:14:47,MSK,Краснодарский край,Краснодар,android,10.0.0,5
53076,5,Games,Word,com.cloudycastlegames.wordline,2021-08-03 11:51:02,MSK,Москва,Москва,android,11.0,5
53081,4,Games,Puzzle,com.playstrom.bob,2021-08-05 12:24:45,MSK,Краснодарский край,Краснодар,android,9.0,5
53091,3,,,freeplay.crowdrun.com,2021-08-05 11:35:52,MSK+2,Свердловская область,,android,11.0.0,5
53105,3,,,by.RedTower.a4horror,2021-09-17 14:57:20,MSK,Ставрополье,Ставрополь,android,10.0.0,5
53107,3,,,1482131986,2021-07-05 19:37:20,MSK,Москва,Москва,ios,14.6.0,3
53111,4,,,com.bluewizard.f13puzzle,2021-08-02 07:37:19,MSK,Ростовская область,Ростов-на-Дону,android,8.0.0,2
53114,5,Health & Fitness,None,1439312630,2021-08-05 09:03:10,MSK+3,Алтайский край,Барнаул,ios,14.4,4
53135,3,Games,Sports,com.firsttouchgames.dls7,2021-09-18 05:35:12,MSK,Москва,Москва,android,6.0,5
53141,5,Games,Arcade,com.zombie.war.idle.defense,2021-09-16 10:42:11,MSK,Москва,Москва,android,8.1.0,4
53152,3,Games,Role Playing,1555984625,2021-09-19 11:23:05,MSK,Краснодарский край,Сочи,ios,14.7.1,3
53182,5,Games,Role Playing,com.lockwoodpublishing.avakinlife,2021-08-07 10:57:48,,,,android,10.0,5
53197,3,Games,Strategy,859204347,2021-09-19 17:18:51,MSK,Краснодарский край,Краснодар,ios,13.3.1,4
53199,3,,,ru.overmobile.tower,2021-09-16 08:48:48,MSK,Москва,Москва,android,7.1.1,3
53215,3,Games,Simulation,ru.brothersappsandgames.superpopitsimulatorasmrrelax,2021-07-09 15:15:52,MSK,Ставрополье,Ставрополь,android,10.0,4
53229,4,Games,Casual,com.playrix.gardenscapes,2021-08-04 09:50:20,MSK,Москва,Москва,android,7.0,3
53235,4,Games,Casual,com.phonemaster.jewelhunter,2021-08-08 23:19:24,MSK+3,Алтайский край,Барнаул,android,7.1,4
53238,5,Games,Casual,com.gnarcade.doge,2021-08-03 12:31:49,MSK+3,Алтайский край,Барнаул,android,10.0,4
53244,5,Games,Action,com.funtomic.moneymovers2,2021-08-02 14:49:16,MSK+3,Новосибирская область,Новосибирск,android,10.0,3
53249,3,Games,Word,com.fugo.wowsearch,2021-09-19 15:23:27,MSK,Тамбовская область,Тамбов,android,8.1.0,5
53308,3,,,com.weegoon.thiefpuzzle,2021-07-05 18:02:09,MSK+6,Забайкальский Край,Чита,android,8.1.0,3
53319,4,,,com.games.joinblocks,2021-08-06 17:27:41,MSK,Санкт-Петербург,Санкт-Петербург,Android,7.1.1,5
53321,5,Games,Role Playing,1300588558,2021-08-04 11:39:20,MSK+2,Свердловская область,Екатеринбург,ios,13.3.1,5
53333,4,Games,Casual,com.MelsoftGames.FamilyIslandFarm,2021-07-09 07:12:47,MSK+6,Амурская область,Сковородино,android,11.0,3
53341,5,,,com.os.falcon.innplay.dark.ninja.assassin,2021-08-02 08:39:21,MSK,Московская область,Гжель,android,10.0.0,5
53358,5,Games,Trivia,1573385326,2021-09-19 13:30:11,MSK+3,Алтайский край,Барнаул,ios,14.4.2,5
53367,5,,,air.com.pixelfederation.diggy,2021-08-06 18:05:44,MSK,Кабардино-Балкария,Нальчик,android,9.0.0,3
53378,5,Applications,Books & Reference,wp.wattpad,2021-08-03 14:45:34,MSK,Краснодарский край,Краснодар,android,11.0,4
53383,4,Applications,Video Players & Editors,mobisocial.arcade,2021-07-08 15:59:44,MSK,Москва,Москва,android,7.0,5
53385,5,Games,Word,com.fugo.wowguru,2021-09-20 06:01:45,MSK+3,Новосибирская область,Новосибирск,android,10.0,4
53388,4,Games,Action,com.axlebolt.standoff2,2021-08-05 21:57:10,,,,android,10.0,3
53391,5,Applications,Books & Reference,ru.litres.android.readfree,2021-08-03 14:11:00,MSK+2,Свердловская область,Екатеринбург,android,9.0,3
53396,5,Games,Simulation,com.srgstudios.legitgta,2021-09-17 05:16:03,MSK+7,Приморский край,,android,10.0,5
53397,5,Games,Arcade,com.fencinggame.master,2021-08-04 14:53:25,MSK,Саратовская область,Балаково,android,5.1,3
53406,3,Games,Music,com.amanotes.beathopper,2021-07-11 17:14:15,MSK,Татарстан,Казань,android,6.0,4
53426,4,Games,Puzzle,com.bestheart.gemsjewels.junglepuzzlegame,2021-08-03 16:58:31,MSK+6,Амурская область,Благовещенск,android,10.0,5
53430,4,,,ninja.creed.sniper.real3d.action.free.android,2021-07-05 09:33:04,MSK,Москва,Москва,Android,11.0.0,3
53443,3,Applications,Video Players & Editors,mobisocial.arcade,2021-08-02 19:39:40,MSK,Московская область,Дубна,android,10.0,4
53450,3,Games,Puzzle,1369521645,2021-08-08 21:17:37,MSK-1,Калининградская область,Калининград,ios,14.6,5
53470,5,Games,Puzzle,com.belkatechnologies.clockmaker,2021-09-16 08:45:41,MSK+5,Иркутская область,Иркутск,android,8.1.0,3
53481,4,,,io.battleroyale.magicka,2021-08-06 15:39:28,MSK,Москва,Москва,Android,7.0,5
53487,5,Games,Word,me.incrdbl.android.wordbyword,2021-08-02 13:08:37,MSK,Краснодарский край,Краснодар,android,10.0,4
53490,5,Games,Board,com.pixel.art.coloring.color.number,2021-09-16 01:06:50,MSK,Тульская область,Тула,android,10.0,3
53493,4,,,com.ezt.pop.its,2021-07-05 14:56:25,MSK,Воронежская область,Воронеж,android,10.0.0,5
53522,5,,,es.socialpoint.wordlife,2021-08-02 05:46:33,,,,android,10.0.0,4
53525,4,Games,Casual,com.stickman.supreme.spider.stickfight.warriors.dual,2021-07-10 18:19:56,MSK+5,Иркутская область,Иркутск,android,10.0,1
53532,3,,,sk.cards.comcom,2021-08-07 19:55:47,MSK,Санкт-Петербург,Санкт-Петербург,android,8.0.0,3
53553,5,,,com.fingersoft.hcr2,2021-08-03 12:32:19,MSK,Воронежская область,Воронеж,android,10,5
53569,3,,,com.zeptolab.thieves.google,2021-07-10 11:38:44,MSK+5,Иркутская область,Иркутск,android,10.0.0,4
53576,5,Games,Casual,com.dressup.avatar.yoyo.doll,2021-08-04 11:41:37,MSK+5,Бурятия,Улан-Удэ,android,6.0,2
53598,5,Games,Puzzle,com.smallgiantgames.empires,2021-08-04 04:39:52,MSK,Москва,Москва,android,11.0,2
53599,5,Games,Simulation,by.redtower.A4aquaPrint,2021-08-03 14:38:36,MSK,Москва,Москва,android,10.0,4
53601,5,Games,Action,com.trymygames.snake.arena,2021-08-02 14:19:59,MSK,Москва,Москва,android,10.0,5
53605,5,Games,Card,com.csogames.client.android.app.durak.passing,2021-08-03 13:53:23,MSK,Белгородская область,Новый Оскол,android,9.0,4
53609,4,Games,Strategy,net.wargaming.wot.blitz,2021-07-10 10:54:05,MSK,Нижегородская область,Нижний Новгород,android,10.0,5
53612,5,Applications,Shopping,ru.foxyowl.aliwatch,2021-08-03 12:44:36,MSK,Краснодарский край,Краснодар,android,9.0,5
53634,3,Games,Casual,com.pronetis.ironball2,2021-09-20 12:08:47,MSK+7,Приморский край,Владивосток,android,9.0,3
53638,5,Games,Sports,1186801988,2021-09-19 19:12:45,MSK,Москва,Москва,ios,14.6,5
53643,4,,,com.muscle.rush,2021-09-18 10:40:19,MSK+2,Свердловская область,Екатеринбург,android,9.0.0,5
53646,5,Games,Action,1359706682,2021-08-03 12:25:45,MSK,Смоленская область,Смоленск,ios,14.6,5
53663,1,,,net.wooga.junes_journey_hidden_object_mystery_game,2021-07-06 16:14:39,MSK,Москва,Москва,Android,10.0.0,3
53704,5,Games,Action,com.CharityRun.game,2021-09-16 18:46:09,MSK,Ярославская область,Ростов,android,9.0,5
53706,4,,,com.openmygame.games.android.wordpizza,2021-08-07 10:07:12,MSK+5,Иркутская область,Иркутск,Android,7.0,5
53714,5,Games,Action,com.mgc.miami.crime.simulator,2021-08-04 08:45:19,MSK+2,Свердловская область,Екатеринбург,android,7.1,5
53759,5,Games,Word,com.fugo.wow,2021-09-17 04:18:49,MSK,Краснодарский край,Краснодар,android,11.0,3
53760,4,Games,Racing,com.ovilex.drivingschoolsim,2021-08-05 18:32:46,MSK+3,Томская область,Томск,android,8.1.0,3
53767,5,Games,Simulation,com.yourstoryinteractive.sails.pirate.adventure,2021-09-19 12:47:49,MSK,Воронежская область,Воронеж,android,9.0,4
53769,3,Games,Arcade,com.games.bottle,2021-09-20 10:26:34,MSK,Краснодарский край,Краснодар,android,7.1,5
53776,4,,,com.blackgold.cwto21,2021-08-04 15:49:26,MSK,Москва,Москва,android,10.0.0,5
53783,3,,,com.kiloo.subwaysurf,2021-08-04 19:57:52,MSK,Карелия,Костомукша,android,11.0.0,5
53787,5,Games,Puzzle,com.playstrom.bob,2021-08-03 14:50:42,MSK+2,Оренбургская область,Петровка,android,7.1,5
53790,4,,,com.matchfun.gemplanet,2021-09-18 10:35:41,MSK+3,Новосибирская область,Новосибирск,android,9.0.0,4
53791,5,Games,Card,com.jokergame.joker,2021-09-18 14:21:13,MSK,Краснодарский край,Краснодар,android,10.0,2
53796,5,,,okinawa.harapeco.catRestaurant,2021-08-04 01:48:16,MSK+7,Саха (Якутия),Якутск,android,8.1.1,5
53843,5,,,com.openmygame.games.android.wordsearchsea,2021-09-15 10:20:23,MSK,Архангельская область,Архангельск,Android,9,5
53853,3,,,net.wargaming.wot.blitz,2021-07-06 18:54:54,MSK,Москва,Москва,android,10.0.0,5
53864,3,Applications,Shopping,com.allgoritm.youla,2021-09-17 08:28:32,MSK+2,Челябинская,Челябинск,android,8.1.0,5
53867,3,Games,Action,com.majorfrank.saberforce,2021-08-05 12:29:21,MSK,Татарстан,Казань,android,10.0,3
53873,5,Applications,Music & Audio,com.download.music_vk,2021-09-20 13:28:04,MSK,Краснодарский край,Краснодар,android,11.0,5
53879,3,Games,Puzzle,654661008,2021-07-06 21:19:26,,,,ios,14.6,3
53888,1,,,com.merge.cube.winner,2021-09-19 17:14:08,MSK+2,Челябинская,Челябинск,android,9.0.0,3
53900,3,Games,Simulation,com.welldonegames.InnEmpire,2021-08-03 19:24:48,MSK,Краснодарский край,Краснодар,android,9.0,5
53903,5,Games,Role Playing,com.gamevil.heiroflight.android.google.global.normal,2021-09-16 00:27:03,MSK,Санкт-Петербург,Санкт-Петербург,android,10.0,4
53909,4,,,com.cg.fanofguns,2021-08-02 09:30:11,MSK+2,Оренбургская область,Оренбург,Android,10,5
53921,5,,,com.fingerlab.word.blockpuzzles,2021-08-04 15:03:58,MSK+2,Тюмень,Тюмень,android,10.0.0,3
53944,4,,,com.merge.cube.winner,2021-09-17 11:13:03,MSK+3,Омская область,Омск,android,10.0.0,5
53945,4,,,com.swagmasha.genres,2021-08-02 15:29:38,MSK,Москва,Москва,android,10.0.0,3
53952,4,Games,Racing,com.mobadu.BlockyMotoRacing,2021-07-05 20:08:35,MSK,Краснодарский край,Сочи,android,10.0,3
53974,5,Applications,Tools,com.ludashi.xsuperclean,2021-08-03 14:47:59,MSK,Санкт-Петербург,Санкт-Петербург,android,5.1,5
53980,3,Games,Arcade,com.linkdesks.jewellegend,2021-07-11 20:35:25,MSK,Нижегородская область,Нижний Новгород,android,6.0,5
53990,5,Games,Action,com.nekki.shadowfight,2021-08-04 07:32:49,,,,android,10.0,4
53994,4,Games,Puzzle,com.differencetenderwhite.skirt,2021-07-05 02:29:23,,,,android,8.1.0,4
54012,4,Games,Puzzle,com.bigcake.android.mergemania,2021-08-02 21:21:04,MSK+2,Тюмень,Тюмень,android,10.0,5
54031,3,Games,Casual,1568245971,2021-07-10 10:04:09,MSK,Ставрополье,Ставрополь,ios,14.3,3
54034,5,Games,Casual,com.friendsgamesincubator.drawtheline,2021-08-04 12:15:05,MSK,Татарстан,Казань,android,10.0,4
54039,3,,,com.pingvigames.hidden.objects.find.items,2021-09-15 00:27:45,MSK,Москва,Москва,android,10.0.0,5
54040,5,,,1509280095,2021-09-18 07:04:21,MSK+1,Самарская область,Самара,ios,14.7.1,3
54047,5,Games,Action,949701151,2021-08-03 14:08:40,,,,ios,9.3.4,3
54053,4,Games,Racing,com.notdoppler.earntodie2,2021-08-03 14:12:01,MSK,Пензенская область,Пенза,android,9.0,5
54062,3,Games,Puzzle,com.superbox.aos.jewelsjungle,2021-08-08 09:20:29,,,,android,10.0,5
54063,2,Games,Strategy,com.nexonm.dominations.adk,2021-09-19 08:44:18,MSK,Воронежская область,Воронеж,android,7.0,3
54081,3,,,com.tilemaster.puzzle.block.match,2021-08-06 08:51:19,MSK+1,Самарская область,Самара,android,10.0.0,5
54092,5,Games,Arcade,com.kiloo.subwaysurf,2021-09-18 08:01:42,MSK,Ивановская область,Иваново,android,10.0,5
54097,5,Games,Simulation,com.genius.alchemist,2021-08-04 11:50:33,MSK,Москва,Москва,android,7.0,5
54099,4,,,com.fingerlab.word.blockpuzzles,2021-07-05 20:36:55,MSK+1,Самарская область,,Android,7.1.1,3
54127,5,Games,Casual,com.spacegame.homedesign,2021-08-04 08:41:43,MSK+2,Свердловская область,Екатеринбург,android,10.0,4
54130,5,Games,Simulation,1372638631,2021-08-03 09:30:19,MSK,Марий Эл,Йошкар-Ола,ios,14.2,2
54138,3,,,and.lihuhu.machingtriple,2021-09-15 00:23:50,MSK+2,Башкортостан,Уфа,android,11.0.0,3
